organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Klebsiella pneumoniae ,2020,01,2750,2728,5478,50.2
Klebsiella pneumoniae ,2020,02,1958,2125,4083,47.95
Klebsiella pneumoniae ,2020,03,1973,2039,4012,49.18
Klebsiella pneumoniae ,2020,04,1576,1858,3434,45.89
Klebsiella pneumoniae ,2020,05,1812,2086,3898,46.49
Klebsiella pneumoniae ,2020,06,1836,2153,3989,46.03
Klebsiella pneumoniae ,2020,07,2081,2085,4166,49.95
Klebsiella pneumoniae ,2020,08,2271,2274,4545,49.97
Klebsiella pneumoniae ,2020,09,2023,2116,4139,48.88
Klebsiella pneumoniae ,2020,10,2316,2275,4591,50.45
Klebsiella pneumoniae ,2020,11,2119,2197,4316,49.1
Klebsiella pneumoniae ,2020,12,1983,2066,4049,48.98
Klebsiella pneumoniae ,2021,01,2579,2371,4950,52.1
Klebsiella pneumoniae ,2021,02,2099,2129,4228,49.65
Klebsiella pneumoniae ,2021,03,2381,2405,4786,49.75
Klebsiella pneumoniae ,2021,04,2117,2224,4341,48.77
Klebsiella pneumoniae ,2021,05,2209,2087,4296,51.42
Klebsiella pneumoniae ,2021,06,2194,2234,4428,49.55
Klebsiella pneumoniae ,2021,07,1921,2109,4030,47.67
Klebsiella pneumoniae ,2021,08,1940,2118,4058,47.81
Klebsiella pneumoniae ,2021,09,1886,2023,3909,48.25
Klebsiella pneumoniae ,2021,10,1942,2067,4009,48.44
Klebsiella pneumoniae ,2021,11,1870,1938,3808,49.11
Klebsiella pneumoniae ,2021,12,1689,1996,3685,45.83
Klebsiella pneumoniae ,2022,01,2152,1881,4033,53.36
Klebsiella pneumoniae ,2022,02,1694,1672,3366,50.33
Klebsiella pneumoniae ,2022,03,1888,1904,3792,49.79
Klebsiella pneumoniae ,2022,04,1880,1809,3689,50.96
Klebsiella pneumoniae ,2022,05,1860,1770,3630,51.24
Klebsiella pneumoniae ,2022,06,1833,1818,3651,50.21
Klebsiella pneumoniae ,2022,07,1337,1456,2793,47.87
Klebsiella pneumoniae ,2022,08,1376,1371,2747,50.09
Klebsiella pneumoniae ,2022,09,1436,1337,2773,51.79
Klebsiella pneumoniae ,2022,10,1391,1377,2768,50.25
Klebsiella pneumoniae ,2022,11,1315,1151,2466,53.33
Klebsiella pneumoniae ,2022,12,1242,1276,2518,49.32
Klebsiella pneumoniae ,2023,01,2642,2136,4778,55.3
Klebsiella pneumoniae ,2023,02,2155,1864,4019,53.62
Klebsiella pneumoniae ,2023,03,2180,2032,4212,51.76
Klebsiella pneumoniae ,2023,04,2031,2020,4051,50.14
Klebsiella pneumoniae ,2023,05,2082,2258,4340,47.97
Klebsiella pneumoniae ,2023,06,2103,2033,4136,50.85
Klebsiella pneumoniae ,2023,07,2030,1871,3901,52.04
Klebsiella pneumoniae ,2023,08,2048,1944,3992,51.3
Klebsiella pneumoniae ,2023,09,2092,1787,3879,53.93
Klebsiella pneumoniae ,2023,10,2113,1938,4051,52.16
Klebsiella pneumoniae ,2023,11,1843,1784,3627,50.81
Klebsiella pneumoniae ,2023,12,1776,1799,3575,49.68
Klebsiella pneumoniae ,2024,01,2461,2014,4475,54.99
Klebsiella pneumoniae ,2024,02,2031,1928,3959,51.3
Klebsiella pneumoniae ,2024,03,2017,1968,3985,50.61
Klebsiella pneumoniae ,2024,04,1919,2105,4024,47.69
Klebsiella pneumoniae ,2024,05,1806,2074,3880,46.55
Klebsiella pneumoniae ,2024,06,1774,1816,3590,49.42
Klebsiella pneumoniae ,2024,07,1882,1795,3677,51.18
Klebsiella pneumoniae ,2024,08,2054,1858,3912,52.51
Klebsiella pneumoniae ,2024,09,1823,1745,3568,51.09
Klebsiella pneumoniae ,2024,10,1956,1755,3711,52.71
Klebsiella pneumoniae ,2024,11,1687,1532,3219,52.41
Klebsiella pneumoniae ,2024,12,1670,1523,3193,52.3
Klebsiella spp.,2015,01,85,133,218,38.99
Klebsiella spp.,2015,02,77,115,192,40.1
Klebsiella spp.,2015,03,96,127,223,43.05
Klebsiella spp.,2015,04,79,121,200,39.5
Klebsiella spp.,2015,05,72,122,194,37.11
Klebsiella spp.,2015,06,67,118,185,36.22
Klebsiella spp.,2015,07,107,134,241,44.4
Klebsiella spp.,2015,08,101,123,224,45.09
Klebsiella spp.,2015,09,107,131,238,44.96
Klebsiella spp.,2015,10,73,131,204,35.78
Klebsiella spp.,2015,11,94,122,216,43.52
Klebsiella spp.,2015,12,99,107,206,48.06
Klebsiella spp.,2016,01,156,226,382,40.84
Klebsiella spp.,2016,02,155,203,358,43.3
Klebsiella spp.,2016,03,157,246,403,38.96
Klebsiella spp.,2016,04,157,187,344,45.64
Klebsiella spp.,2016,05,119,178,297,40.07
Klebsiella spp.,2016,06,154,228,382,40.31
Klebsiella spp.,2016,07,145,285,430,33.72
Klebsiella spp.,2016,08,169,237,406,41.63
Klebsiella spp.,2016,09,162,207,369,43.9
Klebsiella spp.,2016,10,181,256,437,41.42
Klebsiella spp.,2016,11,148,234,382,38.74
Klebsiella spp.,2016,12,130,205,335,38.81
Klebsiella spp.,2017,01,262,336,598,43.81
Klebsiella spp.,2017,02,234,263,497,47.08
Klebsiella spp.,2017,03,217,329,546,39.74
Klebsiella spp.,2017,04,248,376,624,39.74
Klebsiella spp.,2017,05,226,331,557,40.57
Klebsiella spp.,2017,06,239,327,566,42.23
Klebsiella spp.,2017,07,259,322,581,44.58
Klebsiella spp.,2017,08,215,336,551,39.02
Klebsiella spp.,2017,09,227,282,509,44.6
Klebsiella spp.,2017,10,186,286,472,39.41
Klebsiella spp.,2017,11,212,322,534,39.7
Klebsiella spp.,2017,12,214,278,492,43.5
Klebsiella spp.,2018,01,230,321,551,41.74
Klebsiella spp.,2018,02,162,259,421,38.48
Klebsiella spp.,2018,03,202,299,501,40.32
Klebsiella spp.,2018,04,189,257,446,42.38
Klebsiella spp.,2018,05,178,283,461,38.61
Klebsiella spp.,2018,06,191,288,479,39.87
Klebsiella spp.,2018,07,201,318,519,38.73
Klebsiella spp.,2018,08,205,283,488,42.01
Klebsiella spp.,2018,09,223,286,509,43.81
Klebsiella spp.,2018,10,225,267,492,45.73
Klebsiella spp.,2018,11,183,250,433,42.26
Klebsiella spp.,2018,12,183,247,430,42.56
Klebsiella spp.,2019,01,266,395,661,40.24
Klebsiella spp.,2019,02,250,325,575,43.48
Klebsiella spp.,2019,03,185,348,533,34.71
Klebsiella spp.,2019,04,215,282,497,43.26
Klebsiella spp.,2019,05,205,310,515,39.81
Klebsiella spp.,2019,06,186,298,484,38.43
Klebsiella spp.,2019,07,192,300,492,39.02
Klebsiella spp.,2019,08,189,284,473,39.96
Klebsiella spp.,2019,09,193,316,509,37.92
Klebsiella spp.,2019,10,210,300,510,41.18
Klebsiella spp.,2019,11,158,267,425,37.18
Klebsiella spp.,2019,12,139,234,373,37.27
Klebsiella spp.,2020,01,173,315,488,35.45
Klebsiella spp.,2020,02,163,257,420,38.81
Klebsiella spp.,2020,03,140,270,410,34.15
Klebsiella spp.,2020,04,154,200,354,43.5
Klebsiella spp.,2020,05,197,280,477,41.3
Klebsiella spp.,2020,06,186,332,518,35.91
Klebsiella spp.,2020,07,241,316,557,43.27
Klebsiella spp.,2020,08,263,335,598,43.98
Klebsiella spp.,2020,09,225,321,546,41.21
Klebsiella spp.,2020,10,276,375,651,42.4
Klebsiella spp.,2020,11,257,373,630,40.79
Klebsiella spp.,2020,12,252,354,606,41.58
Klebsiella spp.,2021,01,252,339,591,42.64
Klebsiella spp.,2021,02,246,321,567,43.39
Klebsiella spp.,2021,03,242,325,567,42.68
Klebsiella spp.,2021,04,217,317,534,40.64
Klebsiella spp.,2021,05,215,326,541,39.74
Klebsiella spp.,2021,06,233,325,558,41.76
Klebsiella spp.,2021,07,241,344,585,41.2
Klebsiella spp.,2021,08,237,325,562,42.17
Klebsiella spp.,2021,09,281,380,661,42.51
Klebsiella spp.,2021,10,260,360,620,41.94
Klebsiella spp.,2021,11,295,355,650,45.38
Klebsiella spp.,2021,12,276,330,606,45.54
Klebsiella spp.,2022,01,285,361,646,44.12
Klebsiella spp.,2022,02,261,314,575,45.39
Klebsiella spp.,2022,03,277,301,578,47.92
Klebsiella spp.,2022,04,310,314,624,49.68
Klebsiella spp.,2022,05,296,312,608,48.68
Klebsiella spp.,2022,06,287,309,596,48.15
Klebsiella spp.,2022,07,163,278,441,36.96
Klebsiella spp.,2022,08,166,247,413,40.19
Klebsiella spp.,2022,09,193,254,447,43.18
Klebsiella spp.,2022,10,206,266,472,43.64
Klebsiella spp.,2022,11,186,223,409,45.48
Klebsiella spp.,2022,12,170,243,413,41.16
Klebsiella spp.,2023,01,422,405,827,51.03
Klebsiella spp.,2023,02,380,312,692,54.91
Klebsiella spp.,2023,03,342,371,713,47.97
Klebsiella spp.,2023,04,333,307,640,52.03
Klebsiella spp.,2023,05,336,326,662,50.76
Klebsiella spp.,2023,06,274,266,540,50.74
Klebsiella spp.,2023,07,189,239,428,44.16
Klebsiella spp.,2023,08,213,214,427,49.88
Klebsiella spp.,2023,09,181,216,397,45.59
Klebsiella spp.,2023,10,219,256,475,46.11
Klebsiella spp.,2023,11,185,232,417,44.36
Klebsiella spp.,2023,12,160,214,374,42.78
Klebsiella spp.,2024,01,147,193,340,43.24
Klebsiella spp.,2024,02,118,178,296,39.86
Klebsiella spp.,2024,03,149,181,330,45.15
Klebsiella spp.,2024,04,136,187,323,42.11
Klebsiella spp.,2024,05,142,181,323,43.96
Klebsiella spp.,2024,06,123,184,307,40.07
Klebsiella spp.,2024,07,132,201,333,39.64
Klebsiella spp.,2024,08,119,215,334,35.63
Klebsiella spp.,2024,09,137,223,360,38.06
Klebsiella spp.,2024,10,125,233,358,34.92
Klebsiella spp.,2024,11,126,198,324,38.89
Klebsiella spp.,2024,12,118,183,301,39.2
Moraxella catarrhalis,2015,01,0,2,2,0.0
Moraxella catarrhalis,2015,02,0,1,1,0.0
Moraxella catarrhalis,2015,03,0,4,4,0.0
Moraxella catarrhalis,2015,04,0,2,2,0.0
Moraxella catarrhalis,2015,05,0,4,4,0.0
Moraxella catarrhalis,2015,06,0,2,2,0.0
Moraxella catarrhalis,2015,07,0,6,6,0.0
Moraxella catarrhalis,2015,08,0,5,5,0.0
Moraxella catarrhalis,2015,09,0,7,7,0.0
Moraxella catarrhalis,2015,10,0,5,5,0.0
Moraxella catarrhalis,2015,11,0,5,5,0.0
Moraxella catarrhalis,2015,12,0,6,6,0.0
Moraxella catarrhalis,2016,01,0,12,12,0.0
Moraxella catarrhalis,2016,02,0,15,15,0.0
Moraxella catarrhalis,2016,03,0,16,16,0.0
Moraxella catarrhalis,2016,04,0,5,5,0.0
Moraxella catarrhalis,2016,05,0,9,9,0.0
Moraxella catarrhalis,2016,06,0,9,9,0.0
Moraxella catarrhalis,2016,07,0,10,10,0.0
Moraxella catarrhalis,2016,08,0,14,14,0.0
Moraxella catarrhalis,2016,09,0,13,13,0.0
Moraxella catarrhalis,2016,10,0,18,18,0.0
Moraxella catarrhalis,2016,11,0,14,14,0.0
Moraxella catarrhalis,2016,12,0,11,11,0.0
Moraxella catarrhalis,2017,01,0,22,22,0.0
Moraxella catarrhalis,2017,02,0,34,34,0.0
Moraxella catarrhalis,2017,03,1,27,28,3.57
Moraxella catarrhalis,2017,04,1,18,19,5.26
Moraxella catarrhalis,2017,05,0,8,8,0.0
Moraxella catarrhalis,2017,06,1,5,6,16.67
Moraxella catarrhalis,2017,07,0,14,14,0.0
Moraxella catarrhalis,2017,08,0,16,16,0.0
Moraxella catarrhalis,2017,09,1,13,14,7.14
Moraxella catarrhalis,2017,10,0,13,13,0.0
Moraxella catarrhalis,2017,11,0,15,15,0.0
Moraxella catarrhalis,2017,12,0,13,13,0.0
Moraxella catarrhalis,2018,01,0,25,25,0.0
Moraxella catarrhalis,2018,02,0,15,15,0.0
Moraxella catarrhalis,2018,03,2,23,25,8.0
Moraxella catarrhalis,2018,04,0,15,15,0.0
Moraxella catarrhalis,2018,05,1,19,20,5.0
Moraxella catarrhalis,2018,06,0,14,14,0.0
Moraxella catarrhalis,2018,07,0,11,11,0.0
Moraxella catarrhalis,2018,08,0,19,19,0.0
Moraxella catarrhalis,2018,09,3,16,19,15.79
Moraxella catarrhalis,2018,10,0,16,16,0.0
Moraxella catarrhalis,2018,11,0,13,13,0.0
Moraxella catarrhalis,2018,12,1,14,15,6.67
Moraxella catarrhalis,2019,01,0,19,19,0.0
Moraxella catarrhalis,2019,02,0,18,18,0.0
Moraxella catarrhalis,2019,03,0,25,25,0.0
Moraxella catarrhalis,2019,04,0,24,24,0.0
Moraxella catarrhalis,2019,05,1,8,9,11.11
Moraxella catarrhalis,2019,06,0,13,13,0.0
Moraxella catarrhalis,2019,07,0,7,7,0.0
Moraxella catarrhalis,2019,08,0,9,9,0.0
Moraxella catarrhalis,2019,09,1,8,9,11.11
Moraxella catarrhalis,2019,10,1,7,8,12.5
Moraxella catarrhalis,2019,11,0,20,20,0.0
Moraxella catarrhalis,2019,12,1,12,13,7.69
Moraxella catarrhalis,2020,01,0,24,24,0.0
Moraxella catarrhalis,2020,02,2,21,23,8.7
Moraxella catarrhalis,2020,03,0,7,7,0.0
Moraxella catarrhalis,2020,04,0,6,6,0.0
Moraxella catarrhalis,2020,05,0,6,6,0.0
Moraxella catarrhalis,2020,06,0,6,6,0.0
Moraxella catarrhalis,2020,07,1,7,8,12.5
Moraxella catarrhalis,2020,08,1,6,7,14.29
Moraxella catarrhalis,2020,09,1,9,10,10.0
Moraxella catarrhalis,2020,10,0,9,9,0.0
Moraxella catarrhalis,2020,11,0,12,12,0.0
Moraxella catarrhalis,2020,12,0,12,12,0.0
Moraxella catarrhalis,2021,01,1,8,9,11.11
Moraxella catarrhalis,2021,02,0,7,7,0.0
Moraxella catarrhalis,2021,03,1,4,5,20.0
Moraxella catarrhalis,2021,04,1,4,5,20.0
Moraxella catarrhalis,2021,05,1,4,5,20.0
Moraxella catarrhalis,2021,06,0,4,4,0.0
Moraxella catarrhalis,2021,07,0,6,6,0.0
Moraxella catarrhalis,2021,08,0,3,3,0.0
Moraxella catarrhalis,2021,09,0,2,2,0.0
Moraxella catarrhalis,2021,10,0,3,3,0.0
Moraxella catarrhalis,2021,12,0,4,4,0.0
Moraxella catarrhalis,2022,01,1,5,6,16.67
Moraxella catarrhalis,2022,02,0,3,3,0.0
Moraxella catarrhalis,2022,03,0,2,2,0.0
Moraxella catarrhalis,2022,04,0,1,1,0.0
Moraxella catarrhalis,2022,05,0,2,2,0.0
Moraxella catarrhalis,2022,06,1,4,5,20.0
Moraxella catarrhalis,2022,08,0,1,1,0.0
Moraxella catarrhalis,2022,09,0,5,5,0.0
Moraxella catarrhalis,2022,10,0,3,3,0.0
Moraxella catarrhalis,2022,11,0,6,6,0.0
Moraxella catarrhalis,2022,12,0,6,6,0.0
Moraxella catarrhalis,2023,01,0,9,9,0.0
Moraxella catarrhalis,2023,02,0,6,6,0.0
Moraxella catarrhalis,2023,03,0,12,12,0.0
Moraxella catarrhalis,2023,04,0,12,12,0.0
Moraxella catarrhalis,2023,05,0,2,2,0.0
Moraxella catarrhalis,2023,06,1,3,4,25.0
Moraxella catarrhalis,2023,07,1,6,7,14.29
Moraxella catarrhalis,2023,08,0,5,5,0.0
Moraxella catarrhalis,2023,09,0,6,6,0.0
Moraxella catarrhalis,2023,10,0,2,2,0.0
Moraxella catarrhalis,2023,11,1,3,4,25.0
Moraxella catarrhalis,2023,12,0,4,4,0.0
Moraxella catarrhalis,2024,01,0,5,5,0.0
Moraxella catarrhalis,2024,02,0,7,7,0.0
Moraxella catarrhalis,2024,03,1,4,5,20.0
Moraxella catarrhalis,2024,04,0,6,6,0.0
Moraxella catarrhalis,2024,05,0,1,1,0.0
Moraxella catarrhalis,2024,06,0,6,6,0.0
Moraxella catarrhalis,2024,07,1,6,7,14.29
Moraxella catarrhalis,2024,08,0,3,3,0.0
Moraxella catarrhalis,2024,09,0,3,3,0.0
Moraxella catarrhalis,2024,10,0,9,9,0.0
Moraxella catarrhalis,2024,11,1,3,4,25.0
Moraxella catarrhalis,2024,12,0,5,5,0.0
Morganella morganii,2015,01,23,65,88,26.14
Morganella morganii,2015,02,17,48,65,26.15
Morganella morganii,2015,03,20,41,61,32.79
Morganella morganii,2015,04,25,35,60,41.67
Morganella morganii,2015,05,17,42,59,28.81
Morganella morganii,2015,06,20,33,53,37.74
Morganella morganii,2015,07,19,58,77,24.68
Morganella morganii,2015,08,26,49,75,34.67
Morganella morganii,2015,09,29,40,69,42.03
Morganella morganii,2015,10,21,48,69,30.43
Morganella morganii,2015,11,19,47,66,28.79
Morganella morganii,2015,12,44,58,102,43.14
Morganella morganii,2016,01,44,102,146,30.14
Morganella morganii,2016,02,47,86,133,35.34
Morganella morganii,2016,03,40,97,137,29.2
Morganella morganii,2016,04,38,77,115,33.04
Morganella morganii,2016,05,32,74,106,30.19
Morganella morganii,2016,06,32,118,150,21.33
Morganella morganii,2016,07,60,94,154,38.96
Morganella morganii,2016,08,43,85,128,33.59
Morganella morganii,2016,09,50,105,155,32.26
Morganella morganii,2016,10,49,112,161,30.43
Morganella morganii,2016,11,49,99,148,33.11
Morganella morganii,2016,12,47,103,150,31.33
Morganella morganii,2017,01,75,151,226,33.19
Morganella morganii,2017,02,59,132,191,30.89
Morganella morganii,2017,03,60,117,177,33.9
Morganella morganii,2017,04,57,101,158,36.08
Morganella morganii,2017,05,62,120,182,34.07
Morganella morganii,2017,06,59,126,185,31.89
Morganella morganii,2017,07,54,123,177,30.51
Morganella morganii,2017,08,61,135,196,31.12
Morganella morganii,2017,09,55,150,205,26.83
Morganella morganii,2017,10,64,134,198,32.32
Morganella morganii,2017,11,61,121,182,33.52
Morganella morganii,2017,12,63,158,221,28.51
Morganella morganii,2018,01,81,157,238,34.03
Morganella morganii,2018,02,63,127,190,33.16
Morganella morganii,2018,03,64,143,207,30.92
Morganella morganii,2018,04,55,125,180,30.56
Morganella morganii,2018,05,53,131,184,28.8
Morganella morganii,2018,06,48,154,202,23.76
Morganella morganii,2018,07,68,149,217,31.34
Morganella morganii,2018,08,62,134,196,31.63
Morganella morganii,2018,09,46,114,160,28.75
Morganella morganii,2018,10,67,134,201,33.33
Morganella morganii,2018,11,65,120,185,35.14
Morganella morganii,2018,12,46,136,182,25.27
Morganella morganii,2019,01,80,190,270,29.63
Morganella morganii,2019,02,56,169,225,24.89
Morganella morganii,2019,03,69,143,212,32.55
Morganella morganii,2019,04,44,142,186,23.66
Morganella morganii,2019,05,73,129,202,36.14
Morganella morganii,2019,06,83,132,215,38.6
Morganella morganii,2019,07,66,143,209,31.58
Morganella morganii,2019,08,67,152,219,30.59
Morganella morganii,2019,09,74,143,217,34.1
Morganella morganii,2019,10,64,162,226,28.32
Morganella morganii,2019,11,70,127,197,35.53
Morganella morganii,2019,12,67,139,206,32.52
Morganella morganii,2020,01,132,192,324,40.74
Morganella morganii,2020,02,108,127,235,45.96
Morganella morganii,2020,03,101,113,214,47.2
Morganella morganii,2020,04,70,91,161,43.48
Morganella morganii,2020,05,89,111,200,44.5
Morganella morganii,2020,06,94,121,215,43.72
Morganella morganii,2020,07,119,133,252,47.22
Morganella morganii,2020,08,116,154,270,42.96
Morganella morganii,2020,09,110,155,265,41.51
Morganella morganii,2020,10,137,171,308,44.48
Morganella morganii,2020,11,126,153,279,45.16
Morganella morganii,2020,12,144,151,295,48.81
Morganella morganii,2021,01,131,162,293,44.71
Morganella morganii,2021,02,144,146,290,49.66
Morganella morganii,2021,03,126,145,271,46.49
Morganella morganii,2021,04,86,99,185,46.49
Morganella morganii,2021,05,108,102,210,51.43
Morganella morganii,2021,06,131,118,249,52.61
Morganella morganii,2021,07,94,122,216,43.52
Morganella morganii,2021,08,110,122,232,47.41
Morganella morganii,2021,09,119,132,251,47.41
Morganella morganii,2021,10,115,139,254,45.28
Morganella morganii,2021,11,121,133,254,47.64
Morganella morganii,2021,12,130,140,270,48.15
Morganella morganii,2022,01,101,139,240,42.08
Morganella morganii,2022,02,94,117,211,44.55
Morganella morganii,2022,03,122,135,257,47.47
Morganella morganii,2022,04,112,104,216,51.85
Morganella morganii,2022,05,99,106,205,48.29
Morganella morganii,2022,06,99,119,218,45.41
Morganella morganii,2022,07,77,97,174,44.25
Morganella morganii,2022,08,67,114,181,37.02
Morganella morganii,2022,09,65,102,167,38.92
Morganella morganii,2022,10,87,100,187,46.52
Morganella morganii,2022,11,80,96,176,45.45
Morganella morganii,2022,12,73,117,190,38.42
Morganella morganii,2023,01,157,157,314,50.0
Morganella morganii,2023,02,129,131,260,49.62
Morganella morganii,2023,03,139,144,283,49.12
Morganella morganii,2023,04,122,118,240,50.83
Morganella morganii,2023,05,120,130,250,48.0
Morganella morganii,2023,06,111,137,248,44.76
Morganella morganii,2023,07,101,151,252,40.08
Morganella morganii,2023,08,113,162,275,41.09
Morganella morganii,2023,09,100,136,236,42.37
Morganella morganii,2023,10,130,160,290,44.83
Morganella morganii,2023,11,113,161,274,41.24
Morganella morganii,2023,12,127,148,275,46.18
Morganella morganii,2024,01,150,142,292,51.37
Morganella morganii,2024,02,131,129,260,50.38
Morganella morganii,2024,03,124,109,233,53.22
Morganella morganii,2024,04,102,97,199,51.26
Morganella morganii,2024,05,105,100,205,51.22
Morganella morganii,2024,06,128,112,240,53.33
Morganella morganii,2024,07,137,112,249,55.02
Morganella morganii,2024,08,160,99,259,61.78
Morganella morganii,2024,09,121,103,224,54.02
Morganella morganii,2024,10,119,131,250,47.6
Morganella morganii,2024,11,148,109,257,57.59
Morganella morganii,2024,12,129,139,268,48.13
Neisseria meningitidis,2015,02,0,1,1,0.0
Neisseria meningitidis,2015,06,0,1,1,0.0
Neisseria meningitidis,2015,07,0,2,2,0.0
Neisseria meningitidis,2015,10,0,1,1,0.0
Neisseria meningitidis,2015,11,0,1,1,0.0
Neisseria meningitidis,2016,01,0,1,1,0.0
Neisseria meningitidis,2016,12,0,1,1,0.0
Neisseria meningitidis,2017,03,0,1,1,0.0
Neisseria meningitidis,2017,04,0,1,1,0.0
Neisseria meningitidis,2017,05,0,1,1,0.0
Neisseria meningitidis,2017,06,0,1,1,0.0
Neisseria meningitidis,2017,11,0,2,2,0.0
Neisseria meningitidis,2017,12,0,1,1,0.0
Neisseria meningitidis,2018,01,0,1,1,0.0
Neisseria meningitidis,2018,04,0,1,1,0.0
Neisseria meningitidis,2018,05,0,4,4,0.0
Neisseria meningitidis,2018,06,0,2,2,0.0
Neisseria meningitidis,2018,07,0,1,1,0.0
Neisseria meningitidis,2018,09,0,1,1,0.0
Neisseria meningitidis,2018,11,0,2,2,0.0
Neisseria meningitidis,2019,01,0,1,1,0.0
Neisseria meningitidis,2019,06,0,1,1,0.0
Neisseria meningitidis,2019,08,0,1,1,0.0
Neisseria meningitidis,2019,09,0,1,1,0.0
Neisseria meningitidis,2019,10,0,1,1,0.0
Neisseria meningitidis,2019,12,0,1,1,0.0
Neisseria meningitidis,2020,01,0,3,3,0.0
Neisseria meningitidis,2020,02,0,4,4,0.0
Neisseria meningitidis,2020,03,0,1,1,0.0
Neisseria meningitidis,2020,06,0,1,1,0.0
Neisseria meningitidis,2020,08,0,1,1,0.0
Neisseria meningitidis,2020,10,0,1,1,0.0
Neisseria meningitidis,2020,12,0,1,1,0.0
Neisseria meningitidis,2021,01,0,2,2,0.0
Neisseria meningitidis,2021,02,0,3,3,0.0
Neisseria meningitidis,2021,04,0,1,1,0.0
Neisseria meningitidis,2021,08,0,1,1,0.0
Neisseria meningitidis,2022,07,0,1,1,0.0
Neisseria meningitidis,2023,04,0,1,1,0.0
Neisseria meningitidis,2023,07,1,0,1,100.0
Neisseria meningitidis,2023,09,0,2,2,0.0
Neisseria meningitidis,2023,10,0,5,5,0.0
Neisseria meningitidis,2023,11,0,1,1,0.0
Neisseria meningitidis,2023,12,0,1,1,0.0
Neisseria meningitidis,2024,01,0,1,1,0.0
Neisseria meningitidis,2024,02,0,1,1,0.0
Neisseria meningitidis,2024,04,0,2,2,0.0
Neisseria meningitidis,2024,06,0,1,1,0.0
Neisseria meningitidis,2024,07,0,1,1,0.0
Neisseria meningitidis,2024,09,0,1,1,0.0
Neisseria meningitidis,2024,11,0,1,1,0.0
Proteus mirabilis,2015,01,87,129,216,40.28
Proteus mirabilis,2015,02,64,80,144,44.44
Proteus mirabilis,2015,03,64,85,149,42.95
Proteus mirabilis,2015,04,67,83,150,44.67
Proteus mirabilis,2015,05,70,94,164,42.68
Proteus mirabilis,2015,06,65,95,160,40.62
